participantId,experimentId,createdAt,completedAt,country,condition,status,reading_id,quiz_id,review_id,llm_interaction_id,pretask_strategy1,pretask_strategy2,pretask_strategy3,pretask_strategy4,pretask_strategy5,pretask_strategy6,pretask_strategy7,pretask_strategy8,pretask_strategy9,pretask_strategy10,pretask_confidence,pretask_approachClarity,pretask_challenges,pretask_completedAt,posttask_strategy1,posttask_strategy2,posttask_strategy3,posttask_strategy4,posttask_strategy5,posttask_strategy6,posttask_strategy7,posttask_strategy8,posttask_strategy9,posttask_strategy10,posttask_newStrategyConfidence,posttask_implementationLikelihood,posttask_thinkingChange,posttask_completedAt,quiz_duration,quiz_totalQuestions,quiz_correctCount,quiz_notSureCount,quiz_accuracy,quiz_acc_low,quiz_acc_med,quiz_acc_high,quiz_confidence,quiz_answer_1,quiz_correct_1,quiz_answer_2,quiz_correct_2,quiz_answer_3,quiz_correct_3,quiz_answer_4,quiz_correct_4,quiz_answer_5,quiz_correct_5,quiz_answer_6,quiz_correct_6,quiz_answer_7,quiz_correct_7,quiz_answer_8,quiz_correct_8,quiz_answer_9,quiz_correct_9,reading_reading_id,reading_totalEvents,reading_duration,reading_focusTime_reading,reading_focusTime_chat,reading_reading_count,reading_reading_totalDuration,reading_scanning_count,reading_scanning_totalDuration,reading_scrolling_count,reading_scrolling_totalDuration,nasaTLX_mentalDemand,nasaTLX_physicalDemand,nasaTLX_temporalDemand,nasaTLX_effort,nasaTLX_frustration,selfEfficacy_performance,selfEfficacy_overallGoal,selfEfficacy_authorsReasoning,selfEfficacy_connectingIdeas,selfEfficacy_ownIdeas,selfEfficacy_alternativePerspectives,selfEfficacy_verifyCredibility,selfEfficacy_questionClaims,selfEfficacy_broaderImplications,llmUsefulness_overall,llmUsefulness_conceptHelp,llmUsefulness_findingsHelp,llmUsefulness_practicalHelp,llmUsefulness_timeSaving,llmTrust_competence,llmTrust_accuracy,llmTrust_benevolence,llmTrust_reliability,llmTrust_comfortActing,llmTrust_comfortUsing,attentionCheck_focus,attentionCheck_stronglyDisagreeCheck,demographics_age,demographics_gender,demographics_education,demographics_englishProficiency,demographics_workingSituation,demographics_workHoursPerWeek,demographics_yearsInOrganization,demographics_yearsInJob,demographics_jobTitle,demographics_industry,demographics_ethnicity,aiUsage_frequency,aiUsage_toolsUsed,aiUsage_purposes,studyFeedback,surveyCompletedAt
65216075939674db7a47e7d0,Yfw8NCvirVvm32ZHzZiJ,2025-12-21T02:45:07.529Z,2025-12-21T03:16:27.010Z,US,with_llm_extended,completed,Yfw8NCvirVvm32ZHzZiJ_reading,Yfw8NCvirVvm32ZHzZiJ_quiz,,Yfw8NCvirVvm32ZHzZiJ_llm,Introducing myself,Purpose of meeting,Status of relevant project,,,,,,,,5,4,"Clearly getting across the issues or roadblocks I am experiencing, because I am still only 7 months into my current role and at the company as a whole.",2025-12-21T02:45:07.529Z,Give purpose of meeting / overview,Provide status of relevant projects or task on hand,Facilitate discussion,,,,,,,,4,4,5,2025-12-21T03:14:05.294Z,150467,9,8,0,88.9,100.0,100.0,66.7,4,"To apply scientific findings about activities before, during, and after meetings to improve their success.",True,"Before, During, and After.",True,Their value is often questioned and they are viewed as a routine necessity.,True,"To share routine, nonurgent information without discussion.",True,They can stimulate positive behaviors that predict team performance.,True,To facilitate follow-through by clarifying action plans and responsibilities.,True,"Job satisfaction is primarily linked to meeting length, which is determined before the meeting begins.",False,The structural design before the meeting and active facilitation during the meeting.,True,"Systematically survey meeting satisfaction, use the feedback to re-evaluate routine meetings, and adjust their design accordingly.",True,Yfw8NCvirVvm32ZHzZiJ_reading,293,1518293,573742,689474,20,218822,19,60416,244,109747,6,1,1,5,4,5,5,5,6,6,4,3,2,4,7,4,7,4,7,6,6,4,4,4,5,4,1,28,female,master,native,full-time,40,1,3,Business Analyst,Insurance,white,often,An internal AI for our company,Coding assistance,,2025-12-21T03:16:27.010Z
66bfe5ecc23f1e2109f144d6,AUrGoBvvveLCZnuhHMJG,2025-12-21T04:22:08.850Z,2025-12-21T04:54:57.050Z,US,without_llm,completed,AUrGoBvvveLCZnuhHMJG_reading,AUrGoBvvveLCZnuhHMJG_quiz,,,Conciseness,Completeness,Capping at 5 minutes,Agenda checklist,Being clear about meeting purpose,,,,,,6,5,I went over the 5 minute requirement I set up and had extended periods of silence that prolonged the meeting.,2025-12-21T04:22:08.850Z,Have a strict agenda,Come to the meeting on time ,Capping at 5 minutes,Implement a positive/ light space that has laughter,Avoid complaining,Make sure to send meeting minutes,Have interactional fairness,,,,5,6,6,2025-12-21T04:53:03.855Z,247750,9,8,0,88.9,100.0,100.0,66.7,3,"To apply scientific findings about activities before, during, and after meetings to improve their success.",True,"Before, During, and After.",True,Their value is often questioned and they are viewed as a routine necessity.,True,"To share routine, nonurgent information without discussion.",True,They can stimulate positive behaviors that predict team performance.,True,To facilitate follow-through by clarifying action plans and responsibilities.,True,Carefully selecting relevant attendees before a meeting can positively impact their long-term job satisfaction.,True,The structural design before the meeting and active facilitation during the meeting.,True,Implement a strict policy that all meetings must start on time and have an agenda.,False,AUrGoBvvveLCZnuhHMJG_reading,563,1436676,1436676,0,40,1344301,8,24997,88,21934,5,1,1,4,2,5,6,6,5,3,5,3,5,5,,,,,,,,,,,,4,1,28,male,master,native,full-time,45,6,6,Lead Clinical Research Coordinator ,Healthcare,asian,very-often,"Chatgpt, gemini, copilot","Writing assistance, Research/Information gathering, Coding assistance, Summarization",,2025-12-21T04:54:57.050Z
65de3af8fcbc6ef9331bd863,LQH1zlNOtNql3tc1rKJr,2025-12-21T04:23:03.563Z,2025-12-21T04:58:20.867Z,US,with_llm,completed,LQH1zlNOtNql3tc1rKJr_reading,LQH1zlNOtNql3tc1rKJr_quiz,,LQH1zlNOtNql3tc1rKJr_llm,Encouraged participation,Key points summary ,Stay focused on topic(s),,,,,,,,5,5,I didn't have any difficulties in this meeting,2025-12-21T04:23:03.563Z,Encouraged participation,Key points summary ,Stay focused on topic(s),minimize distractions,Use humor,,,,,,6,6,5,2025-12-21T04:55:19.936Z,272527,9,9,0,100,100.0,100.0,100.0,4,"To apply scientific findings about activities before, during, and after meetings to improve their success.",True,"Before, During, and After.",True,Their value is often questioned and they are viewed as a routine necessity.,True,"To share routine, nonurgent information without discussion.",True,They can stimulate positive behaviors that predict team performance.,True,To facilitate follow-through by clarifying action plans and responsibilities.,True,Carefully selecting relevant attendees before a meeting can positively impact their long-term job satisfaction.,True,The structural design before the meeting and active facilitation during the meeting.,True,"Systematically survey meeting satisfaction, use the feedback to re-evaluate routine meetings, and adjust their design accordingly.",True,LQH1zlNOtNql3tc1rKJr_reading,179,1557297,1249889,307395,29,870580,16,48565,116,41190,4,1,1,6,1,5,7,7,6,6,5,3,5,6,5,6,6,5,3,6,6,7,4,3,3,5,1,53,female,bachelor,native,full-time,50,22,15,Director of operations,Real Estate,white,sometimes,Claude or Gemini,Brainstorming/Ideation,Thank you and I wish you the best in your research.,2025-12-21T04:58:20.867Z
672f0e017c32cf8dfb315424,cm5xw1zAdd6wrr6cC4G9,2025-12-21T04:26:39.975Z,2025-12-21T05:11:34.511Z,US,with_llm_extended,completed,cm5xw1zAdd6wrr6cC4G9_reading,cm5xw1zAdd6wrr6cC4G9_quiz,,,coming in with an agenda,keeping it short,quick recap and confirmation of next steps at the end,,,,,,,,6,6,"no challenges, meeting went well",2025-12-21T04:26:39.975Z,coming in with an agenda,keeping it short,quick recap and confirmation of next steps at the end,,,,,,,,4,4,1,2025-12-21T05:09:06.093Z,184037,9,8,0,88.9,100.0,100.0,66.7,5,"To apply scientific findings about activities before, during, and after meetings to improve their success.",True,"Before, During, and After.",True,Their value is often questioned and they are viewed as a routine necessity.,True,"To share routine, nonurgent information without discussion.",True,They can stimulate positive behaviors that predict team performance.,True,To facilitate follow-through by clarifying action plans and responsibilities.,True,Carefully selecting relevant attendees before a meeting can positively impact their long-term job satisfaction.,True,The structural design before the meeting and active facilitation during the meeting.,True,Implement a strict policy that all meetings must start on time and have an agenda.,False,cm5xw1zAdd6wrr6cC4G9_reading,126,2261741,850443,3991,37,685939,13,44016,67,38444,5,1,1,6,5,5,6,6,6,6,3,4,1,5,6,6,6,6,2,7,7,7,5,6,6,5,1,37,male,master,native,full-time,40,14,12.5,Managing Director,Consulting,white,sometimes,Co-pilot,"Writing assistance, Research/Information gathering, Summarization, Brainstorming/Ideation",,2025-12-21T05:11:34.511Z
692632a21e521046ef338590,W1SBmO6MrR4UR9BC4HCW,2025-12-21T06:01:25.255Z,2025-12-21T06:31:10.611Z,US,without_llm,completed,W1SBmO6MrR4UR9BC4HCW_reading,W1SBmO6MrR4UR9BC4HCW_quiz,,,Set an agenda with items to review,Call on attendees who haven't contributed to the conversation yet to make sure they're heard,Ask probing questions to get any answers I need,,,,,,,,7,7,Not having all the information due to working with people from other functions and silos can happen.,2025-12-21T06:01:25.255Z,Set an agenda with items to review,Call on attendees who haven't contributed to the conversation yet to make sure they're heard,Ask probing questions to get any answers I need,Send a summary of notes to indicate follow-through,Set and stick to a shorter time that matches the contents of the meeting,,,,,,7,7,5,2025-12-21T06:28:25.496Z,179966,9,8,1,88.9,100.0,100.0,66.7,6,"To apply scientific findings about activities before, during, and after meetings to improve their success.",True,"Before, During, and After.",True,Their value is often questioned and they are viewed as a routine necessity.,True,"To share routine, nonurgent information without discussion.",True,They can stimulate positive behaviors that predict team performance.,True,To facilitate follow-through by clarifying action plans and responsibilities.,True,Not Sure,False,The structural design before the meeting and active facilitation during the meeting.,True,"Systematically survey meeting satisfaction, use the feedback to re-evaluate routine meetings, and adjust their design accordingly.",True,W1SBmO6MrR4UR9BC4HCW_reading,83,1340774,1340774,0,25,1095694,11,38635,65,22580,7,1,1,4,4,7,7,7,7,4,4,4,5,7,,,,,,,,,,,,5,1,33,female,master,native,full-time,40,0.5,9,Sr HRIS Analyst,Technology,asian,rarely,ChatGPT and Gemini,"Writing assistance, Research/Information gathering, Summarization",,2025-12-21T06:31:10.611Z
66e1fe0eef87e2486f0f4ca1,IY800byYR7z5VQdsCLSN,2025-12-21T07:36:36.773Z,2025-12-21T08:46:03.695Z,US,with_llm,completed,IY800byYR7z5VQdsCLSN_reading,IY800byYR7z5VQdsCLSN_quiz,,,Organized ,Prepared ,,,,,,,,,5,6,Keeping employees engaged,2025-12-21T07:36:36.773Z,Organized ,Prepared ,,,,,,,,,6,7,7,2025-12-21T08:40:45.615Z,302298,9,7,0,77.8,100.0,100.0,33.3,7,"To apply scientific findings about activities before, during, and after meetings to improve their success.",True,"Before, During, and After.",True,Their value is often questioned and they are viewed as a routine necessity.,True,"To share routine, nonurgent information without discussion.",True,They can stimulate positive behaviors that predict team performance.,True,To facilitate follow-through by clarifying action plans and responsibilities.,True,"Job satisfaction is primarily linked to meeting length, which is determined before the meeting begins.",False,The psychological well-being of attendees and the financial cost of the meeting.,False,"Systematically survey meeting satisfaction, use the feedback to re-evaluate routine meetings, and adjust their design accordingly.",True,IY800byYR7z5VQdsCLSN_reading,128,3440767,3440767,0,19,900306,16,51910,96,47045,1,1,1,1,1,7,7,7,7,5,5,5,5,5,7,5,6,6,6,6,6,6,6,5,5,5,1,46,female,associate,native,full-time,40,20,11,General management ,Hospitality ,white,sometimes,ChatGP,"Research/Information gathering, Brainstorming/Ideation, Summarization",,2025-12-21T08:46:03.695Z
668eec6ed561b72c282fc11a,dWD3l9gGAW4TXIAsmFff,2025-12-21T07:44:39.959Z,2025-12-21T08:17:07.948Z,US,with_llm_extended,completed,dWD3l9gGAW4TXIAsmFff_reading,dWD3l9gGAW4TXIAsmFff_quiz,,,Collaboration point,Structure evaluation ,Efficient of intent,,,,,,,,7,7,Indecisiveness because of everyone inputs deferring from one another and trying to compromise into one solid point,2025-12-21T07:44:39.959Z,Collaboration point,Structure evaluation ,Efficient of intent,"Before, during and after ",,,,,,,7,7,7,2025-12-21T08:14:09.367Z,263601,9,9,0,100,100.0,100.0,100.0,7,"To apply scientific findings about activities before, during, and after meetings to improve their success.",True,"Before, During, and After.",True,Their value is often questioned and they are viewed as a routine necessity.,True,"To share routine, nonurgent information without discussion.",True,They can stimulate positive behaviors that predict team performance.,True,To facilitate follow-through by clarifying action plans and responsibilities.,True,Carefully selecting relevant attendees before a meeting can positively impact their long-term job satisfaction.,True,The structural design before the meeting and active facilitation during the meeting.,True,"Systematically survey meeting satisfaction, use the feedback to re-evaluate routine meetings, and adjust their design accordingly.",True,dWD3l9gGAW4TXIAsmFff_reading,126,1430066,230280,897607,2,12918,9,28996,112,31599,1,1,1,1,1,7,7,7,7,5,3,7,5,6,3,5,4,5,4,6,7,5,3,4,2,5,1,32,male,associate,native,full-time,40,6,3,Data analysis ,Software ,black,very-often,ChatGPT grok,"Brainstorming/Ideation, Coding assistance, Summarization",,2025-12-21T08:17:07.948Z
67191218806a2b419b243e5c,ElFIgDs9Sy9HzpbEwoRC,2025-12-21T08:13:10.655Z,2025-12-21T08:52:02.353Z,US,without_llm,completed,ElFIgDs9Sy9HzpbEwoRC_reading,ElFIgDs9Sy9HzpbEwoRC_quiz,,,Anecdotes,Comedy,Accountability ,Connection,,,,,,,7,7,"The only challenge I would say I experienced is the nervousness for presenting the meeting. I do not like speaking in front of others, even if I know them but I was able to work through my nerves and anxiety.",2025-12-21T08:13:10.655Z,Anecdotes,Comedy,Accountability ,Connection,Define clear goals for my meeting,Invite relevant employees to meetings pertinent to them or their work ,,,,,7,7,7,2025-12-21T08:50:02.114Z,272192,9,8,0,88.9,100.0,100.0,66.7,6,"To apply scientific findings about activities before, during, and after meetings to improve their success.",True,"Before, During, and After.",True,Their value is often questioned and they are viewed as a routine necessity.,True,"To share routine, nonurgent information without discussion.",True,They can stimulate positive behaviors that predict team performance.,True,To facilitate follow-through by clarifying action plans and responsibilities.,True,Carefully selecting relevant attendees before a meeting can positively impact their long-term job satisfaction.,True,The frequency of meetings and the long-term career growth of participants.,False,"Systematically survey meeting satisfaction, use the feedback to re-evaluate routine meetings, and adjust their design accordingly.",True,ElFIgDs9Sy9HzpbEwoRC_reading,197,1842192,1842192,0,47,1402657,37,114730,115,86099,1,1,1,4,1,7,7,7,7,7,1,4,6,7,,,,,,,,,,,,5,1,28,female,high-school,native,full-time,40,9,7,Customer Service Manager,Retail,white,sometimes,ChatGPT,"Brainstorming/Ideation, Summarization",,2025-12-21T08:52:02.353Z
614f7550e1d2a29137820173,dry6JzxvzpEqrjbnnGdK,2025-12-21T08:28:08.559Z,2025-12-21T09:06:36.179Z,US,with_llm,completed,dry6JzxvzpEqrjbnnGdK_reading,dry6JzxvzpEqrjbnnGdK_quiz,,,Icebreakers ,Questions,Presentations,,,,,,,,6,6,"One challenge I faced was my presentation not sharing on the screen, but I was able to eventually get it to share.",2025-12-21T08:28:08.559Z,Questions,Presentations,,,,,,,,,1,1,2,2025-12-21T08:59:14.771Z,150247,9,3,2,33.3,0.0,66.7,33.3,3,To argue for the complete elimination of meetings in modern organizations.,False,Not Sure,False,They are considered essential for career advancement.,False,"To share routine, nonurgent information without discussion.",True,They can stimulate positive behaviors that predict team performance.,True,Not Sure,False,"The more meetings an employee attends, regardless of quality, the lower their job satisfaction will be.",False,The psychological well-being of attendees and the financial cost of the meeting.,False,"Systematically survey meeting satisfaction, use the feedback to re-evaluate routine meetings, and adjust their design accordingly.",True,dry6JzxvzpEqrjbnnGdK_reading,216,1629339,1511891,117440,22,785484,41,126610,150,96081,5,1,3,5,1,6,6,6,6,4,2,1,3,4,1,1,1,1,1,1,1,1,1,1,1,5,1,36,female,master,native,full-time,40,1,1,Resident in counseling,Mental Healthcare,"white, black",sometimes,ChatGBT,"Writing assistance, Brainstorming/Ideation",,2025-12-21T09:06:36.179Z
60d52a5dca16f851ab8b9b82,67hH5FJTOIvt2xZHtxYM,2025-12-21T08:48:53.244Z,2025-12-21T09:20:44.704Z,US,with_llm_extended,completed,67hH5FJTOIvt2xZHtxYM_reading,67hH5FJTOIvt2xZHtxYM_quiz,,,Team Involvement,"There's no ""I"" in ""team""",Incentives,,,,,,,,7,7,"My meetings usually go quite smoothly, effectively and efficiently. I work with a phenomenal group of people and other than everyone wanting to speak at once, all is well.",2025-12-21T08:48:53.244Z,Team Involvement,"There's no ""I"" in ""team""",Incentives,,,,,,,,4,4,3,2025-12-21T09:17:18.414Z,291784,9,7,1,77.8,100.0,100.0,33.3,6,"To apply scientific findings about activities before, during, and after meetings to improve their success.",True,"Before, During, and After.",True,Their value is often questioned and they are viewed as a routine necessity.,True,"To share routine, nonurgent information without discussion.",True,They can stimulate positive behaviors that predict team performance.,True,To facilitate follow-through by clarifying action plans and responsibilities.,True,Not Sure,False,The frequency of meetings and the long-term career growth of participants.,False,"Systematically survey meeting satisfaction, use the feedback to re-evaluate routine meetings, and adjust their design accordingly.",True,67hH5FJTOIvt2xZHtxYM_reading,60,1281417,906985,6178,18,860905,3,9376,29,15119,6,6,5,7,5,7,7,7,7,5,2,5,4,6,7,7,7,7,5,7,5,7,5,6,6,5,1,42,female,high-school,native,full-time,41,6,6,partner,construction ,"hispanic, white",often,"gemini, claude","Writing assistance, Research/Information gathering, Brainstorming/Ideation, Summarization",,2025-12-21T09:20:44.704Z
